date_index,name,emp_incq1,emp,emp_incq2,emp_incq3,emp_incmiddle,emp_incbelowmed
2020-01-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-18,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-25,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-02,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-09,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-22,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-29,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-19,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-10,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,Autauga,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-18,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-25,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-02,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-09,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-22,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-29,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-19,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-10,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,Barbour,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,Bibb,0.0,0.0,0.0,0.0,0.0,0.0
